sourceColumnId,documentId,documentFormat,sheetName,rawColumnName,columnIndex,canonicalFieldKey,confidence,method,parserVersion
doc:f44ec75a1ebefd998d578492:col:40,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"한도 견본
(샘플)",40,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:41,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"인정
시험
실시",41,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:42,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,부품품질,42,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:43,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,서류항목,43,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:44,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 44,44,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:45,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,시험항목,45,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:46,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 46,46,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:47,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 47,47,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:48,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 48,48,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:49,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,공정진단,49,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:50,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,공장심사,50,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:51,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 51,51,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:52,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,초품일정,52,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:53,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 53,53,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:54,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"금형
초품",54,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:55,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"금형
이관",55,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:56,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,HSMS,56,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:57,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,양산초품,57,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:58,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 58,58,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:59,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,입고,59,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:60,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,IQC,60,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:61,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,R&D,61,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:62,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,QA,62,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:63,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,승인,63,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:64,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 64,64,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:65,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 65,65,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:66,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 66,66,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:67,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"New Material/Supplier
신규재질/업체
(O / X) ",67,supplier_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:68,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"Antibacterial / antiseptic parts
항균/살균
기능부품(O / X / NA)",68,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:69,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"Substace Name
물질명
(CAS No.)",69,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:70,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"Supplier of Biocidial Substances
살생물질 공급업체",70,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:71,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"MOE assessment for biocidal substances
살생물질-MOE평가
(O / X) ",71,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:72,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"Analysis evidence of Biocidal Substances
살생물질 분석성적서",72,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:73,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 73,73,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:74,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 74,74,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:75,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,금형담당자,75,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:76,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"Drawing
agreement(DR)",76,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:77,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,사이즈 (W x H x D),77,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:78,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,재질,78,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:79,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Qty,79,quantity,1.0,auto_header_match,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:80,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Cavity,80,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:81,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,구조,81,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:82,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Gate,82,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:83,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,금형사이즈,83,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:84,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,톤수,84,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:85,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,"목표
C/Time",85,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:86,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,금형 합격,86,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:87,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 87,87,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:88,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 88,88,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:89,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,부품 개발,89,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:90,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 90,90,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:91,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 91,91,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:92,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,Unnamed: 92,92,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:93,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,일정,93,,,,bom_graph_etl.v0.1
doc:f44ec75a1ebefd998d578492:col:94,doc:f44ec75a1ebefd998d578492,auto_bom_excel,변경부품 list_Best,비고,94,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:0,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 0,0,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:1,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,No.,1,row_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:2,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"부품
개발
등록",2,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:3,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"BOM
Level",3,bom_level,1.0,auto_header_match,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:4,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Part Type,4,part_type,1.0,auto_header_match,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:5,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"금형
개발",5,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:6,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"사내
제작 or
직거래",6,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:7,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Base P/No,7,base_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:8,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,New P/No,8,new_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:9,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Class Desc.(Part Name),9,part_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:10,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Fig.,10,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:11,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,변경점,11,changing_point,1.0,auto_header_match,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:12,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,변경사유,12,changing_reason,1.0,auto_header_match,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:13,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Quanty,13,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:14,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,설계자,14,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:15,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,부품개발,15,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:16,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,금형처,16,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:17,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,양산처,17,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:18,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Design,18,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:19,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Process,19,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:20,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"Why don't you 
excute DRBFM?",20,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:21,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,심의도,21,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:22,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,도면합의,22,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:23,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,확정도,23,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:24,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"도면결재/
배포(GPDM)",24,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:25,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 25,25,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:26,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 26,26,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:27,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 27,27,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:28,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 28,28,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:29,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,양산구매,29,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:30,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"표준/
비표준",30,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:31,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,비표준 사유,31,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:32,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"그리스
도포 여부",32,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:33,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"CTQ
대상",33,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:34,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"핵심부품
대상",34,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:35,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"장납기
여부",35,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:36,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,4신여부,36,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:37,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,APQP,37,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:38,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,고도화,38,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:39,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"수율 관리
대상 부품",39,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:40,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"한도 견본
(샘플)",40,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:41,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"인정
시험
실시",41,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:42,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,부품품질,42,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:43,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,서류항목,43,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:44,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 44,44,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:45,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,시험항목,45,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:46,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 46,46,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:47,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 47,47,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:48,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 48,48,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:49,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,공정진단,49,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:50,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,공장심사,50,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:51,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 51,51,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:52,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,초품일정,52,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:53,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 53,53,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:54,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"금형
초품",54,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:55,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"금형
이관",55,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:56,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,HSMS,56,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:57,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,양산초품,57,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:58,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 58,58,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:59,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,입고,59,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:60,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,IQC,60,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:61,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,R&D,61,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:62,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,QA,62,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:63,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,승인,63,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:64,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 64,64,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:65,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 65,65,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:66,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 66,66,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:67,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"New Material/Supplier
신규재질/업체
(O / X) ",67,supplier_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:68,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"Antibacterial / antiseptic parts
항균/살균
기능부품(O / X / NA)",68,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:69,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"Substace Name
물질명
(CAS No.)",69,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:70,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"Supplier of Biocidial Substances
살생물질 공급업체",70,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:71,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"MOE assessment for biocidal substances
살생물질-MOE평가
(O / X) ",71,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:72,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"Analysis evidence of Biocidal Substances
살생물질 분석성적서",72,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:73,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 73,73,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:74,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 74,74,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:75,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,금형담당자,75,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:76,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"Drawing
agreement(DR)",76,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:77,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,사이즈 (W x H x D),77,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:78,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,재질,78,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:79,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Qty,79,quantity,1.0,auto_header_match,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:80,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Cavity,80,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:81,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,구조,81,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:82,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Gate,82,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:83,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,금형사이즈,83,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:84,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,톤수,84,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:85,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,"목표
C/Time",85,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:86,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,금형 합격,86,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:87,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 87,87,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:88,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 88,88,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:89,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,부품 개발,89,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:90,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 90,90,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:91,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 91,91,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:92,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,Unnamed: 92,92,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:93,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,일정,93,,,,bom_graph_etl.v0.1
doc:7cb8efcf21c93603ce965e56:col:94,doc:7cb8efcf21c93603ce965e56,auto_bom_excel,변경부품 list_Better,비고,94,,,,bom_graph_etl.v0.1
doc:1f502a1da30503eb8a0f6ab6:col:0,doc:1f502a1da30503eb8a0f6ab6,auto_bom_excel,"변경부품 list_Good1, BK",Unnamed: 0,0,,,,bom_graph_etl.v0.1
doc:1f502a1da30503eb8a0f6ab6:col:1,doc:1f502a1da30503eb8a0f6ab6,auto_bom_excel,"변경부품 list_Good1, BK",No.,1,row_no,1.0,auto_header_match,bom_graph_etl.v0.1
